# cu        rbx       run       rm        sipm_ch   uhtr_ch   shunt     max_adc   max_fc    result    
2         0         2         1         45        57        31        53        389.40    0         
2         0         2         1         46        58        31        52        377.00    0         
2         0         2         1         47        59        31        55        414.20    0         
2         0         2         2         0         84        31        44        277.80    0         
2         0         2         2         1         85        31        51        364.60    0         
2         0         2         2         2         86        31        43        265.40    0         
2         0         2         2         3         87        31        42        253.00    0         
2         0         2         2         4         88        31        44        277.80    0         
2         0         2         2         5         89        31        41        240.60    0         
2         0         2         2         6         90        31        47        315.00    0         
2         0         2         2         7         91        31        49        339.80    0         
2         0         2         2         8         92        31        46        302.60    0         
2         0         2         2         9         93        31        45        290.20    0         
2         0         2         2         10        94        31        40        228.20    0         
2         0         2         2         11        95        31        54        401.80    0         
2         0         2         2         12        96        31        40        228.20    0         
2         0         2         2         13        97        31        47        315.00    0         
2         0         2         2         14        98        31        46        302.60    0         
2         0         2         2         15        99        31        43        265.40    0         
2         0         2         2         16        100       31        44        277.80    0         
2         0         2         2         17        101       31        50        352.20    0         
2         0         2         2         18        102       31        48        327.40    0         
2         0         2         2         19        103       31        30        138.30    0         
2         0         2         2         20        104       31        40        228.20    0         
2         0         2         2         21        105       31        38        203.40    0         
